startup_name,domain,funding_amount,equity_offered,founders,stage,country,season,deal_status,investor
EduSystems_352,Tech,,,2 founders,Seed,usa,,Funded,Kevin
DigitalCore_353,Tech,,unknown,2 founders,Pre-Seed,USA,4,No Deal,Anupam
FinSpark_354,fintech,,,2 founders,Bootstrapped,Canada,1,Partially Funded,Peyush
GreenSystems_355,agri,48020112,8.59%,,Series B,canada,,Offer Withdrawn,Barbara
AIFoods_356,fashion,74765604,54.38%,,Seed,uk,6,,Lori
NextLabs_357,Logistics,,5.46%,2 founders,Seed,uk,2,Offer Withdrawn,Peyush
InnoHub_358,,45868975,56.27%,2 founders,Series A,UAE,4,Partially Funded,Ashneer
GreenPulse_359,ecommerce,21427643,,,Series A,usa,,Rejected,
QuantumWave_360,Travel,,unknown,3 founders,Pre-Seed,usa,,,Barbara
DigitalPulse_361,edtech,,,,Series C,canada,,Offer Withdrawn,
UrbanBridge_362,health,,,,Seed,usa,,Partially Funded,Lori
AgriSpark_363,ai,,,,,india,6,Offer Withdrawn,Kevin
CloudCore_364,FinTech,31398698,,4 founders,Pre-Seed,USA,1,,Mark
DataWave_365,Logistics,,6.23%,1 founder,Angel,USA,3,No Deal,Vineeta
NextCore_366,FinTech,,47.73%,4 founders,Pre-Seed,Canada,7,Partially Funded,Anupam
UrbanEdge_367,Travel,,45.12%,,Bootstrapped,,4,Partially Funded,
EduBox_368,Agri,,,2 founders,Series B,USA,6,Rejected,Ashneer
FoodCore_369,Agri,36075656,,Unknown,Angel,canada,4,Partially Funded,Mark
TechMart_370,Travel,,,4 founders,Bootstrapped,uae,1,Offer Withdrawn,Namita
QuantumWave_371,Tech,,,3 founders,Pre-Seed,uk,2,Offer Withdrawn,Barbara
FinNest_372,Tech,,,,Series C,india,3,Funded,Vineeta
DigitalSolutions_373,logistics,,,1 founder,,Canada,6,No Deal,Anupam
DigitalCore_374,Agri,,unknown,1 founder,Series C,uae,6,No Deal,Anupam
TechCore_375,food,,,Unknown,Series C,Canada,1,Rejected,
DigitalHub_376,,,unknown,,Pre-Seed,India,4,Rejected,
UrbanSystems_377,,,52.83%,1 founder,Series A,,2,No Deal,Barbara
GreenSystems_378,agri,73085710,unknown,1 founder,Bootstrapped,,,Funded,Peyush
FoodGrow_379,Logistics,,,2 founders,Series C,India,7,Offer Withdrawn,Mark
UrbanBridge_380,E‑commerce,,,2 founders,Pre-Seed,Canada,5,No Deal,Ashneer
QuantumGen_381,Agri,,53.25%,2 founders,Bootstrapped,,2,No Deal,Aman
AILabs_382,ai,45307511,,2 founders,Angel,usa,5,Offer Withdrawn,Namita
FinBox_383,Travel,94424658,,,Angel,UAE,4,,Lori
SmartGen_384,EdTech,,17.35%,,Angel,india,1,Partially Funded,Anupam
NextLink_385,ai,29119017,unknown,,Series B,uae,3,Offer Withdrawn,Vineeta
MetaHive_386,tech,,,Unknown,Series A,india,5,Rejected,Kevin
FoodSolutions_387,ai,,,Unknown,Bootstrapped,uae,,Partially Funded,Ashneer
FinCore_388,Fashion,,,1 founder,Bootstrapped,uk,1,No Deal,Lori
AgriWave_389,Tech,72072097,3.30%,Unknown,,USA,,Funded,Vineeta
AIBridge_390,tech,30838772,31.68%,4 founders,Series B,USA,,Partially Funded,Namita
AIPulse_391,ecommerce,,43.94%,2 founders,,canada,6,Funded,Mark
HyperCore_392,Agri,,15.25%,,Pre-Seed,UAE,7,No Deal,Vineeta
UrbanWave_393,edtech,51042056,unknown,4 founders,Series C,uae,3,,Lori
FinPulse_394,logistics,,unknown,1 founder,Series B,UAE,7,Rejected,Kevin
UrbanKart_395,fashion,92157851,,,Angel,uae,1,Rejected,
GreenNest_396,ecommerce,57321790,,3 founders,Series A,USA,7,No Deal,Vineeta
FreshWorks_397,E‑commerce,,,,,canada,3,No Deal,Vineeta
UrbanHive_398,Logistics,,49.09%,Unknown,,uae,3,Partially Funded,Ashneer
TechBridge_399,fintech,,,3 founders,Angel,canada,5,Rejected,Lori
UrbanLink_400,Travel,,,3 founders,,usa,7,Offer Withdrawn,Lori
HyperLink_401,Health,,,1 founder,Pre-Seed,india,7,,Lori
FoodKart_402,fintech,,,4 founders,Series A,,3,Partially Funded,Peyush
AIEdge_403,ai,,58.35%,4 founders,Bootstrapped,uk,,,
UrbanKart_404,fintech,64592936,unknown,,Seed,India,5,Funded,Anupam
SmartBridge_405,AI,,,Unknown,Pre-Seed,india,3,Funded,Ashneer
NextLink_406,fintech,,49.48%,3 founders,Series B,India,5,Offer Withdrawn,Mark
GreenGrow_407,ai,,,4 founders,Pre-Seed,Canada,,Offer Withdrawn,Namita
BrightSystems_408,Logistics,23814723,,,Angel,india,3,Rejected,Ashneer
DigitalCore_409,ai,,3.45%,Unknown,Series B,USA,,Funded,Lori
BrightGen_410,travel,,,Unknown,Angel,uk,5,Funded,Ashneer
EduGen_411,agri,,49.42%,Unknown,Series A,USA,3,Partially Funded,Anupam
DigitalSystems_412,Agri,,unknown,,Series B,USA,7,No Deal,Mark
QuantumNest_413,food,44102583,,3 founders,Bootstrapped,uae,7,Funded,Mark
FinBox_414,ecommerce,,59.20%,1 founder,Series A,UAE,4,Funded,Lori
HealthBridge_415,Fashion,,,1 founder,Angel,uk,,Rejected,Lori
HealthHub_416,ai,,,2 founders,Pre-Seed,,3,Partially Funded,Kevin
HyperKart_417,FinTech,,unknown,,Pre-Seed,uae,,Rejected,Namita
BrightWave_418,ecommerce,,17.57%,,Series C,UAE,6,,Lori
EduBridge_419,fintech,34472513,,1 founder,Seed,uae,4,No Deal,Lori
AgriLink_420,ecommerce,,,1 founder,,uk,1,,Lori
InnoSolutions_421,Tech,12003523,unknown,4 founders,,India,6,Offer Withdrawn,Mark
CloudHub_422,ecommerce,,,Unknown,Pre-Seed,uk,7,Funded,Namita
EduEdge_423,,,,3 founders,Pre-Seed,usa,4,Rejected,Barbara
AIKart_424,logistics,,15.13%,3 founders,Series C,uae,,Offer Withdrawn,Lori
HealthSystems_425,Tech,,,Unknown,Pre-Seed,usa,,Rejected,Peyush
DigitalSolutions_426,EdTech,,,,Angel,Canada,5,Partially Funded,Vineeta
AIBox_427,Tech,,,,Angel,india,5,No Deal,Peyush
AgriKart_428,FinTech,84452566,,,Bootstrapped,india,6,Partially Funded,Anupam
GreenSpark_429,,,45.36%,3 founders,Pre-Seed,UAE,,,Vineeta
UrbanGen_430,fashion,,33.14%,4 founders,Pre-Seed,UAE,1,Partially Funded,Namita
HealthBridge_431,E‑commerce,,unknown,,Seed,USA,3,Rejected,Barbara
AISolutions_432,EdTech,,35.31%,,Series B,Canada,3,Funded,Ashneer
CloudLabs_433,travel,,,3 founders,Bootstrapped,UAE,5,Offer Withdrawn,Vineeta
FoodWave_434,fashion,,,2 founders,Angel,India,,Rejected,Ashneer
InnoEdge_435,fashion,27164012,16.92%,,Angel,usa,2,Offer Withdrawn,Aman
AgriHub_436,fintech,,49.36%,1 founder,,,6,,Peyush
EduFoods_437,Agri,,unknown,4 founders,Angel,india,,,Anupam
SmartMart_438,Fashion,8361499,16.60%,2 founders,Series B,india,1,Rejected,Vineeta
AgriCore_439,ecommerce,,45.71%,2 founders,Pre-Seed,canada,6,Rejected,Kevin
BrightWorks_440,ai,66959889,,2 founders,Series C,uae,4,Offer Withdrawn,Kevin
EduNest_441,E‑commerce,,unknown,Unknown,,USA,,Rejected,Peyush
HealthGen_442,agri,54040788,,4 founders,Seed,,7,Funded,Peyush
FreshGen_443,fintech,39418791,,3 founders,Series B,,4,No Deal,Kevin
CloudPulse_444,fintech,,unknown,2 founders,Series C,uk,7,No Deal,Anupam
InnoNest_445,Agri,78365841,,2 founders,Series C,USA,5,,Aman
InnoEdge_446,Tech,,,2 founders,Seed,UAE,6,No Deal,Peyush
SmartNest_447,fashion,,unknown,,Pre-Seed,USA,,Funded,
FinLink_448,food,,unknown,Unknown,Seed,canada,7,,Lori
GreenWorks_449,ecommerce,,,4 founders,Series A,Canada,2,Funded,Vineeta
HyperWave_450,fashion,,unknown,Unknown,,India,,Offer Withdrawn,Aman
TechLink_451,Logistics,,15.41%,2 founders,Series A,,1,Partially Funded,Aman
FinPulse_452,edtech,25787830,,Unknown,Seed,USA,1,Partially Funded,Anupam
FreshHive_453,EdTech,13809790,,3 founders,Seed,,,Funded,Peyush
SmartLabs_454,agri,,unknown,1 founder,Pre-Seed,Canada,7,Rejected,Peyush
InnoBridge_455,agri,75247419,unknown,2 founders,Series C,,5,Rejected,Mark
NextKart_456,tech,,,,Seed,india,,,Anupam
GreenNest_457,logistics,,unknown,Unknown,Series A,usa,1,No Deal,Kevin
DigitalSolutions_458,Tech,,56.17%,2 founders,Pre-Seed,india,,Funded,Peyush
HealthLink_459,Agri,,28.72%,4 founders,Series A,canada,1,Rejected,Lori
NextSpark_460,EdTech,82489220,,,Seed,canada,5,,Barbara
EduGen_461,fintech,,unknown,1 founder,Series B,India,3,Partially Funded,Peyush
QuantumGen_462,Agri,,unknown,2 founders,Angel,Canada,,Partially Funded,Namita
QuantumSolutions_463,E‑commerce,71121243,9.62%,4 founders,,,2,Rejected,Ashneer
UrbanBridge_464,AI,,17.91%,,Series A,uk,1,Partially Funded,Vineeta
AIHub_465,travel,,,2 founders,Angel,Canada,6,Rejected,Namita
CloudFoods_466,Logistics,42745548,,3 founders,Seed,UAE,7,Funded,Barbara
SmartKart_467,AI,,41.99%,,Angel,USA,,Offer Withdrawn,Namita
AIHive_468,AI,,31.45%,Unknown,Series B,UAE,3,No Deal,Vineeta
BrightHub_469,fashion,25233047,,,Series C,,1,Rejected,Vineeta
GreenNest_470,edtech,71152043,,1 founder,,,4,No Deal,Anupam
NextSolutions_471,logistics,,,,Angel,UAE,6,No Deal,Lori
BrightMart_472,Travel,,,2 founders,Series A,India,,Offer Withdrawn,Vineeta
FreshMart_473,logistics,,unknown,Unknown,Series B,Canada,5,Partially Funded,Ashneer
TechBridge_474,,,44.58%,4 founders,Series A,uae,4,Partially Funded,Vineeta
FreshWave_475,E‑commerce,92053797,,,,india,3,Funded,Barbara
SmartCore_476,ai,,,2 founders,,Canada,3,Funded,
FoodSpark_477,tech,,,4 founders,Pre-Seed,UAE,5,No Deal,Lori
AIBridge_478,Food,,,3 founders,Series B,india,3,Offer Withdrawn,Namita
EduSpark_479,food,,33.35%,1 founder,Bootstrapped,India,7,Funded,Kevin
HyperEdge_480,FinTech,,,,Series B,india,2,,Mark
CloudFoods_481,Fashion,,,4 founders,Pre-Seed,india,1,Offer Withdrawn,Peyush
DigitalCore_482,health,,unknown,Unknown,Seed,india,1,Offer Withdrawn,Mark
AIBridge_483,Agri,,,,Seed,usa,1,Rejected,Lori
FinLink_484,Tech,,22.44%,,Seed,uae,1,Partially Funded,Anupam
DigitalWorks_485,ecommerce,,,2 founders,Seed,india,5,Partially Funded,Barbara
FinGrow_486,fashion,85307226,24.61%,3 founders,Seed,UAE,3,,Namita
HyperHive_487,tech,90587705,58.69%,,Bootstrapped,usa,5,No Deal,Mark
FreshBox_488,ecommerce,97148299,,,Series A,USA,4,No Deal,Peyush
EduSpark_489,FinTech,,,Unknown,Series B,Canada,1,No Deal,Barbara
FinWorks_490,ai,,,4 founders,Seed,uae,,Funded,Lori
HyperPulse_491,Food,,,1 founder,Angel,india,4,No Deal,Aman
GreenSolutions_492,Logistics,,unknown,4 founders,Series B,India,1,No Deal,Lori
CloudGrow_493,EdTech,,,3 founders,,uae,4,Partially Funded,Kevin
SmartHive_494,logistics,,unknown,4 founders,Series A,canada,2,Funded,Aman
MetaSystems_495,Health,,unknown,,Series B,Canada,1,No Deal,Kevin
MetaNest_496,Logistics,,22.98%,3 founders,,USA,3,Offer Withdrawn,Peyush
DigitalKart_497,logistics,,7.28%,3 founders,Bootstrapped,uae,4,No Deal,Namita
NextLabs_498,Food,,,4 founders,Seed,usa,5,Offer Withdrawn,
QuantumLink_499,E‑commerce,,,,Angel,uae,,,Vineeta
EduGen_500,Agri,78337426,,,Series C,canada,2,Rejected,Aman
MetaSolutions_501,ai,,unknown,4 founders,Series A,india,,Partially Funded,
MetaSystems_502,ai,,,Unknown,Series C,india,2,Rejected,Kevin
EduGen_503,ai,,,4 founders,Series B,USA,6,Offer Withdrawn,Vineeta
CloudBox_504,travel,,,3 founders,Series A,uk,,Rejected,Barbara
QuantumWorks_505,fintech,,,1 founder,Bootstrapped,,,No Deal,Peyush
TechPulse_506,Fashion,,,2 founders,Seed,uae,,Offer Withdrawn,Aman
FinEdge_507,Travel,,,4 founders,Pre-Seed,India,7,Rejected,Vineeta
HyperLink_508,EdTech,,unknown,Unknown,Bootstrapped,India,6,,Anupam
UrbanCore_509,logistics,,48.92%,4 founders,Series B,India,,No Deal,Vineeta
CloudHive_510,edtech,,,4 founders,Pre-Seed,usa,,Rejected,Vineeta
NextWave_511,logistics,,3.34%,4 founders,Seed,uae,3,Rejected,Kevin
TechSystems_512,Fashion,,21.54%,2 founders,Bootstrapped,india,5,Rejected,Anupam
AgriNest_513,Health,,unknown,2 founders,Pre-Seed,usa,,Funded,Aman
QuantumSystems_514,FinTech,23421239,20.37%,2 founders,Angel,canada,,,Mark
QuantumSpark_515,edtech,,24.67%,,Pre-Seed,canada,7,Funded,Aman
DigitalFoods_516,edtech,,,,Pre-Seed,uk,7,Partially Funded,Lori
FinGrow_517,FinTech,,,4 founders,Bootstrapped,uk,2,,Vineeta
NextBridge_518,health,,31.65%,,Series A,India,,Rejected,Barbara
DataEdge_519,Tech,,,,Series C,canada,4,,Lori
BrightLabs_520,Agri,54117807,unknown,,Bootstrapped,india,2,No Deal,Aman
SmartHive_521,travel,77819933,42.27%,4 founders,Seed,usa,3,,Kevin
FoodBridge_522,Tech,,20.85%,4 founders,,canada,3,Funded,Lori
BrightLabs_523,AI,,8.39%,,Pre-Seed,,7,Rejected,Anupam
TechEdge_524,AI,39094633,unknown,2 founders,Angel,canada,7,No Deal,Vineeta
DigitalCore_525,fintech,,38.56%,2 founders,Series C,India,4,Funded,Namita
SmartSystems_526,Travel,79379104,34.08%,1 founder,Angel,UAE,2,,Peyush
SmartFoods_527,Health,,49.05%,3 founders,Series C,uk,4,,
InnoHive_528,Tech,,30.39%,1 founder,Angel,uk,,No Deal,Aman
SmartBox_529,tech,50988123,,,,uae,6,Funded,Lori
DigitalLabs_530,Travel,81708802,,3 founders,Pre-Seed,usa,2,Offer Withdrawn,Vineeta
UrbanBox_531,Logistics,,,,Series B,Canada,,Partially Funded,Aman
CloudNest_532,E‑commerce,,unknown,2 founders,Seed,canada,5,Rejected,Namita
HyperSolutions_533,E‑commerce,,,,Pre-Seed,USA,1,Rejected,Anupam
AICore_534,food,,,1 founder,Bootstrapped,canada,6,Funded,Ashneer
DigitalFoods_535,Health,78559953,,3 founders,Series A,uk,3,Rejected,Anupam
HyperLink_536,ai,,,Unknown,,,3,Partially Funded,Peyush
CloudWorks_537,EdTech,,,,Seed,,5,Funded,Ashneer
DigitalHive_538,FinTech,27538651,29.54%,3 founders,Series B,UAE,5,Funded,Vineeta
HealthGen_539,fintech,30781593,45.71%,2 founders,Pre-Seed,Canada,7,Offer Withdrawn,Barbara
CloudEdge_540,,,unknown,,Series A,Canada,6,Offer Withdrawn,Kevin
CloudHive_541,fintech,,15.36%,,Series A,UAE,4,Partially Funded,Aman
EduMart_542,EdTech,,,Unknown,Pre-Seed,USA,,No Deal,Namita
FoodWorks_543,food,,,,Series C,UAE,5,Offer Withdrawn,Vineeta
DigitalGen_544,EdTech,,unknown,1 founder,Bootstrapped,,,No Deal,Mark
CloudMart_545,Tech,,50.70%,1 founder,Angel,usa,6,Offer Withdrawn,Peyush
GreenLabs_546,FinTech,36197183,unknown,,Bootstrapped,usa,7,,Aman
NextBridge_547,travel,64282191,,,Seed,canada,5,Offer Withdrawn,Lori
FinLabs_548,logistics,,,2 founders,Pre-Seed,uk,6,Rejected,Peyush
HyperKart_549,EdTech,,,Unknown,Pre-Seed,uae,,Rejected,Anupam
GreenMart_550,FinTech,,unknown,1 founder,Angel,,5,Offer Withdrawn,Ashneer
DataWave_551,Agri,91737899,unknown,Unknown,Series C,uk,7,Rejected,Kevin
DigitalSpark_552,Food,,,3 founders,Seed,Canada,4,,Namita
CloudMart_553,fintech,,,Unknown,Series B,India,4,,Kevin
AgriSolutions_554,Food,40215610,unknown,,Pre-Seed,UAE,1,Rejected,Barbara
DataHive_555,Tech,,unknown,,Angel,usa,5,Offer Withdrawn,Kevin
EduLabs_556,fashion,,38.23%,2 founders,Series C,Canada,6,Partially Funded,
HealthMart_557,food,,,,Series C,,1,Offer Withdrawn,Mark
DigitalHub_558,ecommerce,,,,Seed,usa,,No Deal,Barbara
FinHive_559,Agri,42081301,,,Series C,,6,Rejected,Aman
UrbanHub_560,FinTech,,unknown,2 founders,Series A,,2,Offer Withdrawn,Namita
TechSolutions_561,Food,31697935,,,Pre-Seed,india,6,,Barbara
InnoKart_562,Tech,,,,Series B,,7,Rejected,Ashneer
FoodMart_563,Logistics,,,4 founders,Bootstrapped,uk,,Partially Funded,Ashneer
QuantumBridge_564,edtech,,16.38%,,Series B,usa,3,Offer Withdrawn,Aman
NextCore_565,Food,,unknown,1 founder,Seed,uk,,Offer Withdrawn,Namita
QuantumSolutions_566,Logistics,,unknown,Unknown,,uae,5,Offer Withdrawn,Peyush
TechMart_567,fashion,,13.93%,,,usa,,Partially Funded,Lori
FoodPulse_568,E‑commerce,,unknown,2 founders,Series A,India,2,,
TechSpark_569,Tech,,,4 founders,Angel,USA,7,Partially Funded,Mark
FoodWave_570,agri,,21.51%,,Pre-Seed,UAE,2,Funded,Anupam
DataNest_571,E‑commerce,,,1 founder,Series C,usa,,No Deal,Mark
MetaHub_572,tech,,,2 founders,Seed,Canada,,,Vineeta
QuantumWave_573,ecommerce,81901926,,1 founder,Seed,,7,Offer Withdrawn,Mark
QuantumSpark_574,Food,,,3 founders,Series B,uae,5,,Aman
UrbanHub_575,Health,74280756,20.32%,Unknown,Seed,canada,7,Partially Funded,Barbara
FoodLabs_576,Agri,,,1 founder,Angel,India,,Offer Withdrawn,Kevin
SmartFoods_577,fashion,,,1 founder,Series A,uk,,Rejected,Ashneer
HyperSpark_578,travel,,,2 founders,Series B,uk,2,Funded,Aman
FoodSystems_579,Travel,,unknown,Unknown,Angel,,2,No Deal,
DataHive_580,agri,60157483,,Unknown,Series C,,7,Partially Funded,Mark
FinNest_581,ecommerce,,10.45%,,Seed,,,No Deal,Ashneer
HealthFoods_582,tech,46796002,35.81%,,,Canada,7,Funded,Mark
QuantumKart_583,E‑commerce,,unknown,3 founders,Seed,India,1,No Deal,Aman
FreshGrow_584,agri,,,2 founders,Series C,USA,2,,Kevin
NextNest_585,,38997319,,,Series C,uk,3,,
DigitalCore_586,E‑commerce,54159815,unknown,2 founders,Series A,India,,Funded,Lori
InnoHub_587,Travel,,35.12%,Unknown,,UAE,,Funded,Anupam
TechNest_588,ecommerce,,unknown,1 founder,Series B,india,7,Offer Withdrawn,Barbara
FreshLabs_589,E‑commerce,97550644,unknown,,Bootstrapped,canada,3,Rejected,
HyperBox_590,agri,,42.92%,Unknown,Series B,canada,2,Funded,Barbara
BrightNest_591,fintech,,,,Series C,USA,,Offer Withdrawn,Lori
InnoLabs_592,fashion,,4.27%,,Series C,UAE,7,No Deal,Kevin
FreshFoods_593,fashion,,27.24%,Unknown,Bootstrapped,,,Partially Funded,Barbara
HealthMart_594,AI,,,1 founder,,India,7,Offer Withdrawn,Anupam
DataLabs_595,Health,,unknown,3 founders,,uae,1,Partially Funded,Barbara
QuantumWave_596,Agri,2858575,,3 founders,Seed,,,Partially Funded,Mark
HealthEdge_597,AI,,unknown,,,USA,3,,Aman
DataSolutions_598,FinTech,38411542,,,Angel,canada,6,Rejected,Vineeta
AIMart_599,ecommerce,,33.85%,,,UAE,5,Funded,Aman
UrbanGen_600,Fashion,88671135,unknown,,Seed,canada,4,Rejected,Barbara
NextLabs_601,food,,59.00%,,Series A,UAE,5,Funded,Ashneer
SmartSystems_602,ecommerce,,,4 founders,Pre-Seed,canada,6,,Mark
FreshEdge_603,fashion,,unknown,2 founders,Angel,India,2,Partially Funded,Vineeta
TechSystems_604,ai,,4.63%,4 founders,Seed,,7,No Deal,Vineeta
MetaKart_605,FinTech,,5.10%,,Bootstrapped,canada,3,Partially Funded,Ashneer
HyperBox_606,E‑commerce,,unknown,3 founders,Bootstrapped,Canada,5,Funded,Peyush
NextMart_607,Food,28876967,unknown,,,India,6,Rejected,Lori
GreenWave_608,ai,,,1 founder,Series B,Canada,2,Offer Withdrawn,Namita
FoodPulse_609,agri,,unknown,,Series B,usa,,Rejected,Aman
HealthGen_610,tech,,35.04%,,Bootstrapped,,7,Offer Withdrawn,Vineeta
MetaPulse_611,,,,Unknown,Series B,uk,1,No Deal,Namita
DigitalGrow_612,Fashion,,unknown,1 founder,Series B,UAE,3,Offer Withdrawn,Ashneer
DataNest_613,Tech,60615284,,3 founders,Series B,UAE,,Rejected,Barbara
BrightHub_614,Food,,,Unknown,Series C,india,1,Funded,Barbara
InnoFoods_615,ecommerce,,,,Series C,uk,4,Offer Withdrawn,Lori
DataKart_616,Agri,32953058,unknown,2 founders,Bootstrapped,,7,Partially Funded,Lori
HyperSpark_617,FinTech,99948211,10.12%,2 founders,Series C,Canada,4,Funded,Lori
HyperEdge_618,logistics,,unknown,1 founder,Seed,canada,,No Deal,Vineeta
FreshSpark_619,health,96358130,,,Seed,usa,,Funded,Anupam
AIGen_620,Health,,,,,USA,2,Funded,Vineeta
InnoHub_621,FinTech,,30.34%,4 founders,Seed,India,4,,Lori
DataGrow_622,,,,,Angel,canada,6,,Aman
HealthFoods_623,ecommerce,,21.17%,Unknown,,UAE,4,Rejected,Namita
BrightLabs_624,Fashion,,,3 founders,Bootstrapped,canada,7,,Aman
DataHub_625,Logistics,,38.26%,,Seed,India,5,Partially Funded,Ashneer
NextNest_626,Tech,51671235,unknown,1 founder,Angel,Canada,7,No Deal,Mark
BrightMart_627,tech,78204627,unknown,Unknown,Series A,canada,4,,Lori
TechLink_628,tech,,31.75%,,Pre-Seed,Canada,7,,Namita
CloudHive_629,Health,,21.05%,2 founders,Series A,India,2,Offer Withdrawn,Namita
FinLabs_630,Logistics,42012909,52.87%,,,usa,,Offer Withdrawn,Barbara
DataCore_631,Food,,3.23%,1 founder,Series B,Canada,,Funded,Aman
AgriKart_632,logistics,,,2 founders,Series A,india,5,Rejected,Ashneer
UrbanBox_633,Agri,,unknown,1 founder,Series B,UAE,,Partially Funded,Lori
AgriCore_634,EdTech,,unknown,2 founders,Angel,USA,2,,Namita
DataMart_635,agri,,,4 founders,Pre-Seed,UAE,1,Partially Funded,Aman
AISystems_636,Agri,12223137,,,,USA,2,,Mark
AgriKart_637,tech,,,4 founders,Series C,UAE,3,Offer Withdrawn,Aman
SmartHub_638,agri,76451003,,,Series A,USA,1,No Deal,Peyush
DigitalLabs_639,AI,,,,Seed,USA,5,Offer Withdrawn,Aman
MetaNest_640,edtech,,,3 founders,Series B,India,6,Offer Withdrawn,Anupam
HealthSolutions_641,Tech,,,Unknown,,india,6,Offer Withdrawn,Vineeta
BrightSystems_642,ai,,37.58%,1 founder,,canada,4,Funded,Mark
FoodGen_643,EdTech,,,,Bootstrapped,,3,Partially Funded,
MetaSolutions_644,EdTech,,,3 founders,Angel,India,,Rejected,Lori
BrightGen_645,Travel,,,,Seed,canada,,No Deal,
EduSystems_646,tech,,unknown,1 founder,,UAE,5,Offer Withdrawn,Vineeta
FreshBox_647,agri,,26.77%,3 founders,Angel,Canada,6,Funded,Mark
AgriWorks_648,Agri,43912024,unknown,3 founders,Angel,Canada,2,No Deal,Namita
NextBridge_649,Agri,,14.95%,3 founders,Pre-Seed,India,,No Deal,Mark
DigitalPulse_650,logistics,17935472,,,Seed,usa,1,Offer Withdrawn,Kevin
DigitalSystems_651,agri,,,3 founders,Pre-Seed,uae,1,No Deal,Ashneer
InnoSpark_652,Food,,unknown,Unknown,,usa,,Rejected,Vineeta
AgriLabs_653,ecommerce,,,3 founders,Series C,india,1,Rejected,Namita
BrightEdge_654,travel,89370478,unknown,2 founders,,uk,1,Offer Withdrawn,Ashneer
MetaNest_655,health,,unknown,,,UAE,2,Offer Withdrawn,Namita
AgriMart_656,FinTech,28673443,,2 founders,Pre-Seed,Canada,3,Funded,Ashneer
AIMart_657,Fashion,,30.05%,1 founder,,,5,Offer Withdrawn,
FreshKart_658,food,,,1 founder,Angel,uae,2,,Mark
BrightKart_659,ai,75276486,,2 founders,Bootstrapped,canada,3,,Peyush
SmartKart_660,FinTech,,,2 founders,Bootstrapped,uae,5,Rejected,Peyush
InnoBridge_661,FinTech,,,2 founders,Angel,uk,7,No Deal,Anupam
EduEdge_662,tech,61013305,30.06%,,Seed,uae,3,Rejected,Anupam
AgriFoods_663,tech,80766193,unknown,3 founders,Series B,USA,1,,Barbara
DataWave_664,E‑commerce,,,4 founders,Angel,UAE,,Offer Withdrawn,Namita
InnoGen_665,Agri,,,4 founders,Series A,uae,1,Offer Withdrawn,Peyush
FreshNest_666,E‑commerce,,,,Angel,india,2,Funded,Barbara
HyperHive_667,Logistics,1664274,58.33%,,Angel,India,3,No Deal,Barbara
HyperPulse_668,health,,32.78%,3 founders,Series B,usa,4,No Deal,Mark
DigitalEdge_669,,,,3 founders,Bootstrapped,canada,4,Offer Withdrawn,Kevin
CloudHub_670,logistics,55911495,unknown,1 founder,Series A,uk,7,Partially Funded,Lori
BrightNest_671,edtech,,,4 founders,Pre-Seed,India,7,No Deal,Mark
FoodSolutions_672,Health,,20.06%,,Bootstrapped,Canada,1,Funded,Barbara
QuantumNest_673,Fashion,22155964,,1 founder,Pre-Seed,india,7,,Barbara
QuantumGen_674,Tech,,,,Angel,india,6,Rejected,Vineeta
AgriGen_675,Tech,,,1 founder,Angel,uk,3,Offer Withdrawn,Mark
SmartPulse_676,Agri,,39.19%,,Angel,India,4,Partially Funded,Mark
